,State,Year,Quater,Transacion_type,Transacion_count,Transacion_amount
2661,puducherry,2021,2,Recharge & bill payments,719252,289799593.1571478
2662,puducherry,2021,2,Financial Services,4851,4980243.907969391
2663,puducherry,2021,2,Others,8953,4973445.019544071
2664,puducherry,2021,3,Merchant payments,2273996,1443176801.0606492
2665,puducherry,2021,3,Peer-to-peer payments,2089199,6918396493.778431
2666,puducherry,2021,3,Recharge & bill payments,741388,356068931.7441095
2667,puducherry,2021,3,Financial Services,4733,5523949.081350253
2668,puducherry,2021,3,Others,12410,6808255.349929206
2669,puducherry,2021,4,Merchant payments,3052713,1864951565.928207
2670,puducherry,2021,4,Peer-to-peer payments,2530821,8113722339.447034
2671,puducherry,2021,4,Recharge & bill payments,762641,428453211.3120815
2672,puducherry,2021,4,Financial Services,5995,7655925.10855468
2673,puducherry,2021,4,Others,16640,8868759.43463589
2674,puducherry,2022,1,Merchant payments,3723135,2199614586.4039083
2675,puducherry,2022,1,Peer-to-peer payments,2901199,9407577501.769796
2676,puducherry,2022,1,Recharge & bill payments,715338,460522863.7855054
2677,puducherry,2022,1,Financial Services,6203,8184455.912082582
2678,puducherry,2022,1,Others,13301,7575497.515363299
2679,puducherry,2022,2,Merchant payments,4613049,2693234774.5574756
2680,puducherry,2022,2,Peer-to-peer payments,3242208,10537267921.61604
2681,puducherry,2022,2,Recharge & bill payments,773154,535604974.57621765
2682,puducherry,2022,2,Financial Services,4914,6556452.522381971
2683,puducherry,2022,2,Others,10362,6081132.496780836
2684,puducherry,2022,3,Merchant payments,3992974,2322908508.7835197
2685,puducherry,2022,3,Peer-to-peer payments,2474932,8058325855.623236
2686,puducherry,2022,3,Recharge & bill payments,564285,463054690.5826355
2687,puducherry,2022,3,Financial Services,4621,5514275.578545391
2688,puducherry,2022,3,Others,5915,4514380.573011656
2689,puducherry,2022,4,Merchant payments,4464977,2534351530.8368397
2690,puducherry,2022,4,Peer-to-peer payments,2547018,8141612224.034059
2691,puducherry,2022,4,Recharge & bill payments,531963,453692483.7752487
2692,puducherry,2022,4,Financial Services,6073,7875178.045195433
2693,puducherry,2022,4,Others,6096,4673460.483150147
2694,punjab,2018,1,Recharge & bill payments,946338,196018621.35851485
2695,punjab,2018,1,Peer-to-peer payments,690684,2412434633.5413933
2696,punjab,2018,1,Merchant payments,87477,83873893.96204324
2697,punjab,2018,1,Financial Services,60688,11162488.423236402
2698,punjab,2018,1,Others,85246,77268587.56920797
2699,punjab,2018,2,Recharge & bill payments,1262450,395417027.849745
2700,punjab,2018,2,Peer-to-peer payments,1017159,4036457553.7177477
2701,punjab,2018,2,Merchant payments,147667,159406610.2632674
2702,punjab,2018,2,Financial Services,82256,17719391.411258094
2703,punjab,2018,2,Others,71631,75671628.7650177
2704,punjab,2018,3,Peer-to-peer payments,1684209,6173898400.559117
2705,punjab,2018,3,Recharge & bill payments,1381730,622737633.7524918
2706,punjab,2018,3,Merchant payments,274458,194883994.57571086
2707,punjab,2018,3,Financial Services,54285,9429174.53468925
2708,punjab,2018,3,Others,67426,64737840.39918464
2709,punjab,2018,4,Peer-to-peer payments,2269375,9404088424.489891
2710,punjab,2018,4,Recharge & bill payments,1817964,825449591.241031
2711,punjab,2018,4,Merchant payments,648096,455091549.5918779
2712,punjab,2018,4,Financial Services,62453,11832962.875482317
2713,punjab,2018,4,Others,89249,85520045.45150709
2714,punjab,2019,1,Peer-to-peer payments,4026294,12027441595.712797
2715,punjab,2019,1,Recharge & bill payments,2304690,986004867.8072444
2716,punjab,2019,1,Merchant payments,711152,478382600.617519
2717,punjab,2019,1,Financial Services,45621,6871295.954710579
2718,punjab,2019,1,Others,84380,75789641.76089522
2719,punjab,2019,2,Peer-to-peer payments,4140474,16258891447.321405
2720,punjab,2019,2,Recharge & bill payments,2815047,1440058991.4565237
2721,punjab,2019,2,Merchant payments,1407963,815090878.0150015
2722,punjab,2019,2,Financial Services,37435,6876144.454559349
2723,punjab,2019,2,Others,108911,93875933.52482703
2724,punjab,2019,3,Peer-to-peer payments,4726946,19146726286.636036
2725,punjab,2019,3,Recharge & bill payments,3455594,2481094964.9170833
2726,punjab,2019,3,Merchant payments,2374014,1183743251.2734203
2727,punjab,2019,3,Financial Services,32359,7912219.734296376
2728,punjab,2019,3,Others,117899,86338883.28250344
2729,punjab,2019,4,Peer-to-peer payments,6386367,25564144629.75061
2730,punjab,2019,4,Recharge & bill payments,4068332,2622222199.1884565
2731,punjab,2019,4,Merchant payments,3122413,1741259163.3677325
2732,punjab,2019,4,Financial Services,22956,6382345.429778575
2733,punjab,2019,4,Others,98557,55793908.45587015
2734,punjab,2020,1,Peer-to-peer payments,6339183,26350005915.230072
2735,punjab,2020,1,Recharge & bill payments,4935115,2767419472.6505165
2736,punjab,2020,1,Merchant payments,3838480,2196329615.3949203
2737,punjab,2020,1,Financial Services,17924,10987850.955996178
2738,punjab,2020,1,Others,87082,49442411.668161854
2739,punjab,2020,2,Recharge & bill payments,6064807,3089758241.1281967
2740,punjab,2020,2,Peer-to-peer payments,5639212,25074384847.498463
2741,punjab,2020,2,Merchant payments,2290868,2058898904.3613408
2742,punjab,2020,2,Financial Services,23314,23704957.876037344
2743,punjab,2020,2,Others,63093,37907301.34960769
2744,punjab,2020,3,Peer-to-peer payments,7354451,32477438924.476498
2745,punjab,2020,3,Recharge & bill payments,5478668,4066750820.6407743
2746,punjab,2020,3,Merchant payments,4261548,3490665357.291087
2747,punjab,2020,3,Financial Services,32390,42060249.32847581
2748,punjab,2020,3,Others,82516,46176796.076553434
2749,punjab,2020,4,Peer-to-peer payments,9609405,43286909256.83391
2750,punjab,2020,4,Merchant payments,7144295,6142380827.109474
2751,punjab,2020,4,Recharge & bill payments,6072201,4201551869.9511185
2752,punjab,2020,4,Financial Services,38820,51677182.316327386
2753,punjab,2020,4,Others,133204,92887343.34418696
2754,punjab,2021,1,Peer-to-peer payments,10951083,46908632143.31532
2755,punjab,2021,1,Merchant payments,9333364,7651004598.907397
2756,punjab,2021,1,Recharge & bill payments,6332928,3980874403.2760215
2757,punjab,2021,1,Financial Services,43094,52009482.41407214
2758,punjab,2021,1,Others,110366,98366463.19387978
2759,punjab,2021,2,Peer-to-peer payments,13180933,55282486111.30394
2760,punjab,2021,2,Merchant payments,11225598,9710508482.436422
2761,punjab,2021,2,Recharge & bill payments,7591039,4370756868.518326
2762,punjab,2021,2,Financial Services,46218,53309051.06501615
2763,punjab,2021,2,Others,127460,113998049.29147904
2764,punjab,2021,3,Peer-to-peer payments,17024782,66149902036.358826
2765,punjab,2021,3,Merchant payments,16837685,14103740968.543571
2766,punjab,2021,3,Recharge & bill payments,8465739,5540272095.274853
2767,punjab,2021,3,Financial Services,43789,63576666.590925634
2768,punjab,2021,3,Others,161494,135069073.84402025
2769,punjab,2021,4,Merchant payments,22669743,20753662875.546524
2770,punjab,2021,4,Peer-to-peer payments,20663881,83611403637.31992
2771,punjab,2021,4,Recharge & bill payments,8765579,6107473171.935022
2772,punjab,2021,4,Financial Services,58581,86356456.60324252
2773,punjab,2021,4,Others,201576,151230100.5948589
2774,punjab,2022,1,Merchant payments,25979197,23217511696.823074
2775,punjab,2022,1,Peer-to-peer payments,22354946,88645204328.52362
2776,punjab,2022,1,Recharge & bill payments,9188439,6317909908.645241
2777,punjab,2022,1,Financial Services,57561,83933665.00820544
2778,punjab,2022,1,Others,178159,125418506.96271203
2779,punjab,2022,2,Merchant payments,35941880,28585688543.687046
2780,punjab,2022,2,Peer-to-peer payments,25952349,100938068541.26062
2781,punjab,2022,2,Recharge & bill payments,10161030,7652499714.013335
2782,punjab,2022,2,Financial Services,50483,57234782.46271807
2783,punjab,2022,2,Others,167081,111934787.80332904
2784,punjab,2022,3,Merchant payments,43089589,32370885165.312702
2785,punjab,2022,3,Peer-to-peer payments,29862592,107653378074.87231
2786,punjab,2022,3,Recharge & bill payments,11017816,9119649328.792372
2787,punjab,2022,3,Financial Services,57979,68249938.53956848
2788,punjab,2022,3,Others,149921,107280498.83777893
2789,punjab,2022,4,Merchant payments,48358802,38162493193.40967
2790,punjab,2022,4,Peer-to-peer payments,32377106,120512767954.99376
2791,punjab,2022,4,Recharge & bill payments,10895208,9248445985.684328
2792,punjab,2022,4,Financial Services,62809,72160390.22791913
2793,punjab,2022,4,Others,141255,111559653.62333827
2794,rajasthan,2018,1,Recharge & bill payments,4305940,868358581.1737025
2795,rajasthan,2018,1,Peer-to-peer payments,2540658,7547652852.662634
2796,rajasthan,2018,1,Financial Services,202537,37125466.49571308
2797,rajasthan,2018,1,Merchant payments,184127,201212697.26059398
2798,rajasthan,2018,1,Others,358428,271943533.1341365
2799,rajasthan,2018,2,Recharge & bill payments,5288093,1511007056.105427
2800,rajasthan,2018,2,Peer-to-peer payments,3770555,13341587602.422176
2801,rajasthan,2018,2,Merchant payments,345752,342809667.5935513
2802,rajasthan,2018,2,Financial Services,279471,52145152.93902289
2803,rajasthan,2018,2,Others,289826,311536696.6979239
2804,rajasthan,2018,3,Peer-to-peer payments,7120792,21010614922.14291
2805,rajasthan,2018,3,Recharge & bill payments,5894660,2252031409.939968
2806,rajasthan,2018,3,Merchant payments,711240,445504998.0014268
2807,rajasthan,2018,3,Financial Services,230083,30185982.18078412
2808,rajasthan,2018,3,Others,300323,302431358.9473551
2809,rajasthan,2018,4,Peer-to-peer payments,10752729,33578327037.682457
2810,rajasthan,2018,4,Recharge & bill payments,7557003,2743591538.8320713
2811,rajasthan,2018,4,Merchant payments,1985927,1172254323.9731452
2812,rajasthan,2018,4,Financial Services,311632,40412563.014562674
2813,rajasthan,2018,4,Others,352432,374501619.8364362
2814,rajasthan,2019,1,Peer-to-peer payments,27621606,55246071722.22856
2815,rajasthan,2019,1,Recharge & bill payments,11650961,3821181816.6204696
2816,rajasthan,2019,1,Merchant payments,3921438,1664209334.5681162
2817,rajasthan,2019,1,Financial Services,359993,36340412.57538466
2818,rajasthan,2019,1,Others,402042,373355289.5614773
2819,rajasthan,2019,2,Peer-to-peer payments,25257679,79466464089.34059
2820,rajasthan,2019,2,Recharge & bill payments,14968290,5709279550.854211
2821,rajasthan,2019,2,Merchant payments,9026751,3435472167.201069
2822,rajasthan,2019,2,Financial Services,182685,34134486.762421735
2823,rajasthan,2019,2,Others,573881,461962878.5071422
2824,rajasthan,2019,3,Peer-to-peer payments,29885618,97443950786.5758
2825,rajasthan,2019,3,Merchant payments,19646612,6705923742.563935
2826,rajasthan,2019,3,Recharge & bill payments,16970783,7872719571.602099
2827,rajasthan,2019,3,Financial Services,217029,37899900.33366185
2828,rajasthan,2019,3,Others,583575,407796030.8547787
2829,rajasthan,2019,4,Peer-to-peer payments,43354317,140449134717.291
2830,rajasthan,2019,4,Recharge & bill payments,20604852,9028860435.054995
2831,rajasthan,2019,4,Merchant payments,20544791,9721826538.354998
2832,rajasthan,2019,4,Financial Services,101805,25014672.38444693
2833,rajasthan,2019,4,Others,468477,227573686.58499068
2834,rajasthan,2020,1,Peer-to-peer payments,48269912,165468574323.88968
2835,rajasthan,2020,1,Merchant payments,27880848,13643061482.35596
2836,rajasthan,2020,1,Recharge & bill payments,25631131,10961167179.81334
2837,rajasthan,2020,1,Financial Services,72604,34466606.25327997
2838,rajasthan,2020,1,Others,404317,200968968.6958118
2839,rajasthan,2020,2,Peer-to-peer payments,49160792,166176386876.30048
2840,rajasthan,2020,2,Recharge & bill payments,31681776,13014051935.53691
2841,rajasthan,2020,2,Merchant payments,20756594,14354151782.39264
2842,rajasthan,2020,2,Financial Services,92875,76662259.20544848
2843,rajasthan,2020,2,Others,262619,142020149.829893
2844,rajasthan,2020,3,Peer-to-peer payments,73247856,249006720239.33432
2845,rajasthan,2020,3,Merchant payments,45149210,27714680562.343937
2846,rajasthan,2020,3,Recharge & bill payments,30148875,16650017440.553333
2847,rajasthan,2020,3,Financial Services,146383,113675141.51464571
2848,rajasthan,2020,3,Others,396352,193212778.7117864
2849,rajasthan,2020,4,Peer-to-peer payments,88730951,321280847680.95026
2850,rajasthan,2020,4,Merchant payments,67367264,46142484518.08269
2851,rajasthan,2020,4,Recharge & bill payments,33455755,18123908525.97014
2852,rajasthan,2020,4,Financial Services,169294,136058685.85299307
2853,rajasthan,2020,4,Others,560171,351480425.6482615
2854,rajasthan,2021,1,Peer-to-peer payments,116733195,408190388154.2274
2855,rajasthan,2021,1,Merchant payments,96394132,61936457709.223076
2856,rajasthan,2021,1,Recharge & bill payments,38919519,20855464604.344055
2857,rajasthan,2021,1,Financial Services,192936,162581466.93308985
2858,rajasthan,2021,1,Others,491137,347689722.9177618
2859,rajasthan,2021,2,Peer-to-peer payments,139277445,467784146764.7472
2860,rajasthan,2021,2,Merchant payments,97860493,69922875807.46701
2861,rajasthan,2021,2,Recharge & bill payments,49501703,23387103755.819714
2862,rajasthan,2021,2,Financial Services,216441,186606893.61035594
2863,rajasthan,2021,2,Others,620957,422031947.60023904
2864,rajasthan,2021,3,Peer-to-peer payments,181742972,575912799217.8965
2865,rajasthan,2021,3,Merchant payments,167819345,105548321875.05884
2866,rajasthan,2021,3,Recharge & bill payments,49709657,28335516739.41771
2867,rajasthan,2021,3,Financial Services,197211,190362135.86135098
2868,rajasthan,2021,3,Others,815568,524328574.25040925
2869,rajasthan,2021,4,Merchant payments,221774624,151967969235.0213
2870,rajasthan,2021,4,Peer-to-peer payments,212937264,718215327365.9165
2871,rajasthan,2021,4,Recharge & bill payments,51610607,32831163302.92643
2872,rajasthan,2021,4,Financial Services,265091,263180819.6932125
2873,rajasthan,2021,4,Others,1034011,656777820.7586894
2874,rajasthan,2022,1,Merchant payments,267467038,171182113048.26318
2875,rajasthan,2022,1,Peer-to-peer payments,241739380,814525435614.1678
2876,rajasthan,2022,1,Recharge & bill payments,54555117,35542881861.07577
2877,rajasthan,2022,1,Financial Services,244029,243340851.71204624
2878,rajasthan,2022,1,Others,956656,556409604.9103613
2879,rajasthan,2022,2,Merchant payments,336900860,208238945148.44
2880,rajasthan,2022,2,Peer-to-peer payments,263380560,905641041298.7231
2881,rajasthan,2022,2,Recharge & bill payments,59879660,38325678033.564705
2882,rajasthan,2022,2,Financial Services,170705,175399371.37748802
2883,rajasthan,2022,2,Others,838365,452454748.2866859
2884,rajasthan,2022,3,Merchant payments,398104319,230609701751.02283
2885,rajasthan,2022,3,Peer-to-peer payments,299383118,961209376585.5621
2886,rajasthan,2022,3,Recharge & bill payments,69118763,46000391408.24405
2887,rajasthan,2022,3,Financial Services,215235,220271929.84233993
2888,rajasthan,2022,3,Others,719925,449514643.6055006
2889,rajasthan,2022,4,Merchant payments,457778005,275194969877.524
2890,rajasthan,2022,4,Peer-to-peer payments,334316758,1130380720682.5203
2891,rajasthan,2022,4,Recharge & bill payments,72510470,50609988781.94313
2892,rajasthan,2022,4,Financial Services,244442,270658680.97924906
2893,rajasthan,2022,4,Others,725173,500361375.69058275
2894,sikkim,2018,1,Recharge & bill payments,26965,4823943.542263939
2895,sikkim,2018,1,Peer-to-peer payments,13559,56334584.632872
2896,sikkim,2018,1,Merchant payments,1349,1677583.1440411464
2897,sikkim,2018,1,Financial Services,608,86906.81958101383
2898,sikkim,2018,1,Others,1597,1727920.8016103164
2899,sikkim,2018,2,Recharge & bill payments,45435,9465769.856051585
2900,sikkim,2018,2,Peer-to-peer payments,24237,127051984.3879841
2901,sikkim,2018,2,Merchant payments,2556,4713227.148135973
2902,sikkim,2018,2,Financial Services,562,218130.12995975127
2903,sikkim,2018,2,Others,1788,2243974.0076642134
2904,sikkim,2018,3,Recharge & bill payments,58421,12221506.18938216
2905,sikkim,2018,3,Peer-to-peer payments,43195,215547415.4557628
2906,sikkim,2018,3,Merchant payments,4521,5322296.747954514
2907,sikkim,2018,3,Financial Services,562,261766.8021705601
2908,sikkim,2018,3,Others,1801,1727241.758047811
2909,sikkim,2018,4,Recharge & bill payments,79232,16713780.628117373
2910,sikkim,2018,4,Peer-to-peer payments,65451,351253329.74205655
2911,sikkim,2018,4,Merchant payments,7452,12637809.239460425
2912,sikkim,2018,4,Financial Services,717,596472.7145790398
2913,sikkim,2018,4,Others,1681,1939965.7540404093
2914,sikkim,2019,1,Peer-to-peer payments,121984,422987999.89472675
2915,sikkim,2019,1,Recharge & bill payments,96878,20711589.874598008
2916,sikkim,2019,1,Merchant payments,18346,11837344.846847566
2917,sikkim,2019,1,Financial Services,1225,191594.23340424805
2918,sikkim,2019,1,Others,1854,2265105.53451732
2919,sikkim,2019,2,Peer-to-peer payments,172125,674044301.8399961
2920,sikkim,2019,2,Recharge & bill payments,142582,32535297.489453897
2921,sikkim,2019,2,Merchant payments,66722,28248001.02647286
2922,sikkim,2019,2,Financial Services,2294,310197.54774877685
2923,sikkim,2019,2,Others,4521,3756445.53226958
2924,sikkim,2019,3,Peer-to-peer payments,203052,794235862.6317357
2925,sikkim,2019,3,Merchant payments,188753,52337322.5262961
2926,sikkim,2019,3,Recharge & bill payments,156125,33922224.892257094
2927,sikkim,2019,3,Financial Services,288,548142.8999844441
2928,sikkim,2019,3,Others,4218,3672895.4901549704
2929,sikkim,2019,4,Peer-to-peer payments,508471,1086457147.940953
2930,sikkim,2019,4,Recharge & bill payments,181287,42705664.08625737
2931,sikkim,2019,4,Merchant payments,73992,43954548.804204434
2932,sikkim,2019,4,Financial Services,373,494076.3450829056
2933,sikkim,2019,4,Others,2947,2898164.4797200123
2934,sikkim,2020,1,Peer-to-peer payments,230413,954765350.1856782
2935,sikkim,2020,1,Recharge & bill payments,215586,53588505.838823974
2936,sikkim,2020,1,Merchant payments,79881,43201695.38937264
2937,sikkim,2020,1,Financial Services,345,175569.53933206247
2938,sikkim,2020,1,Others,1893,1745150.991195219
2939,sikkim,2020,2,Recharge & bill payments,297620,78397187.10935993
2940,sikkim,2020,2,Peer-to-peer payments,186495,939900165.9422412
2941,sikkim,2020,2,Merchant payments,31442,34385184.65717751
2942,sikkim,2020,2,Financial Services,883,999656.0722047673
2943,sikkim,2020,2,Others,1291,936594.480283038
2944,sikkim,2020,3,Recharge & bill payments,298885,83894642.6709112
2945,sikkim,2020,3,Peer-to-peer payments,245087,1255521152.966514
2946,sikkim,2020,3,Merchant payments,49299,58337178.67223759
2947,sikkim,2020,3,Financial Services,1252,1795366.733436462
2948,sikkim,2020,3,Others,1912,1378387.6172995246
2949,sikkim,2020,4,Peer-to-peer payments,334069,1711730126.584541
2950,sikkim,2020,4,Recharge & bill payments,301382,90168624.05415541
2951,sikkim,2020,4,Merchant payments,95503,112478003.86391157
2952,sikkim,2020,4,Financial Services,1427,2361187.592392395
2953,sikkim,2020,4,Others,2654,2537863.027923054
2954,sikkim,2021,1,Peer-to-peer payments,403703,1965492629.578867
2955,sikkim,2021,1,Recharge & bill payments,279679,93174110.112334
2956,sikkim,2021,1,Merchant payments,112925,154183320.1372872
2957,sikkim,2021,1,Financial Services,1844,3027799.2784099854
2958,sikkim,2021,1,Others,2038,1789867.7338266163
2959,sikkim,2021,2,Peer-to-peer payments,473141,2125758496.616091
2960,sikkim,2021,2,Recharge & bill payments,345495,103846501.52404109
2961,sikkim,2021,2,Merchant payments,153671,190473176.21848944
2962,sikkim,2021,2,Financial Services,1865,2851874.287465013
2963,sikkim,2021,2,Others,2542,1969531.0292125773
2964,sikkim,2021,3,Peer-to-peer payments,595826,2582075089.383399
2965,sikkim,2021,3,Recharge & bill payments,346173,111613776.75942023
2966,sikkim,2021,3,Merchant payments,213808,290732930.46291006
2967,sikkim,2021,3,Financial Services,1689,2624558.3857180667
2968,sikkim,2021,3,Others,3098,2290508.8169457563
2969,sikkim,2021,4,Peer-to-peer payments,831597,3548508409.656125
2970,sikkim,2021,4,Recharge & bill payments,376078,136473754.40071422
2971,sikkim,2021,4,Merchant payments,369343,504586163.5569785
2972,sikkim,2021,4,Financial Services,2269,3162023.7210206646
2973,sikkim,2021,4,Others,5058,4052910.300969372
2974,sikkim,2022,1,Peer-to-peer payments,916940,3650961081.00263
2975,sikkim,2022,1,Merchant payments,449273,570784579.6670712
2976,sikkim,2022,1,Recharge & bill payments,371579,139135962.10369253
2977,sikkim,2022,1,Financial Services,2124,3062332.163804472
2978,sikkim,2022,1,Others,4386,3487320.9262269526
2979,sikkim,2022,2,Peer-to-peer payments,1198014,4596501308.195931
2980,sikkim,2022,2,Merchant payments,706658,847497607.0893551
2981,sikkim,2022,2,Recharge & bill payments,411189,162174479.6973383
2982,sikkim,2022,2,Financial Services,1758,1861284.7969863976
2983,sikkim,2022,2,Others,4462,3070990.527526753
2984,sikkim,2022,3,Peer-to-peer payments,1222037,4173703593.656705
2985,sikkim,2022,3,Merchant payments,772650,830361400.9603965
2986,sikkim,2022,3,Recharge & bill payments,397207,153567926.32171312
2987,sikkim,2022,3,Financial Services,1538,2851319.5479129553
2988,sikkim,2022,3,Others,3326,2396303.4047308513
2989,sikkim,2022,4,Peer-to-peer payments,1548662,5175155338.821596
2990,sikkim,2022,4,Merchant payments,1033541,1096220774.255463
2991,sikkim,2022,4,Recharge & bill payments,470639,181281682.32208142
2992,sikkim,2022,4,Financial Services,2049,2701971.788609252
2993,sikkim,2022,4,Others,3448,3025622.2320622765
2994,tamil-nadu,2018,1,Recharge & bill payments,3308548,646028338.3951533
2995,tamil-nadu,2018,1,Peer-to-peer payments,2670613,10031518934.085688
2996,tamil-nadu,2018,1,Merchant payments,326510,272002057.1736871
2997,tamil-nadu,2018,1,Financial Services,115363,31876073.74792233
2998,tamil-nadu,2018,1,Others,305588,280132294.11422664
2999,tamil-nadu,2018,2,Recharge & bill payments,4464677,1189892955.8051775
3000,tamil-nadu,2018,2,Peer-to-peer payments,4433762,18067624388.09562
3001,tamil-nadu,2018,2,Merchant payments,627918,517130320.4660308
3002,tamil-nadu,2018,2,Financial Services,167035,65402385.25640666
3003,tamil-nadu,2018,2,Others,298736,285794226.64323723
3004,tamil-nadu,2018,3,Peer-to-peer payments,8810836,26792462660.044968
3005,tamil-nadu,2018,3,Recharge & bill payments,5148411,1521551955.205038
3006,tamil-nadu,2018,3,Merchant payments,1290978,733189649.5729834
3007,tamil-nadu,2018,3,Financial Services,191732,37049222.36590697
3008,tamil-nadu,2018,3,Others,332121,245838753.995272
3009,tamil-nadu,2018,4,Peer-to-peer payments,11538547,39180083690.57276
3010,tamil-nadu,2018,4,Recharge & bill payments,7093764,2020329567.8245385
3011,tamil-nadu,2018,4,Merchant payments,3145621,1742903221.432857
3012,tamil-nadu,2018,4,Financial Services,228398,46571758.68242933
3013,tamil-nadu,2018,4,Others,451114,312185737.38152075
3014,tamil-nadu,2019,1,Peer-to-peer payments,18645926,51296299081.44436
3015,tamil-nadu,2019,1,Recharge & bill payments,8863289,2695317014.8660007
3016,tamil-nadu,2019,1,Merchant payments,4195222,1924461188.9900146
3017,tamil-nadu,2019,1,Financial Services,193261,31217137.545322973
3018,tamil-nadu,2019,1,Others,377347,256742393.28426796
3019,tamil-nadu,2019,2,Peer-to-peer payments,16952961,57924128549.06981
3020,tamil-nadu,2019,2,Recharge & bill payments,8414514,3280033639.8500404
3021,tamil-nadu,2019,2,Merchant payments,6296995,2690331792.5060787
3022,tamil-nadu,2019,2,Financial Services,70142,18334602.389631532
3023,tamil-nadu,2019,2,Others,437125,294847441.9421142
3024,tamil-nadu,2019,3,Peer-to-peer payments,21277636,70615331408.53966
3025,tamil-nadu,2019,3,Merchant payments,10344027,4079315732.661683
3026,tamil-nadu,2019,3,Recharge & bill payments,9246678,3964144354.4161515
3027,tamil-nadu,2019,3,Financial Services,88261,27213741.831077334
3028,tamil-nadu,2019,3,Others,453581,273599406.1898495
3029,tamil-nadu,2019,4,Peer-to-peer payments,28814008,91858026341.27563
3030,tamil-nadu,2019,4,Merchant payments,16153034,6420193204.780616
3031,tamil-nadu,2019,4,Recharge & bill payments,11157765,4681454397.562926
3032,tamil-nadu,2019,4,Financial Services,60624,24332240.65556671
3033,tamil-nadu,2019,4,Others,410980,206859328.2685905
3034,tamil-nadu,2020,1,Peer-to-peer payments,30880360,101907683045.28436
3035,tamil-nadu,2020,1,Merchant payments,21541556,8950736938.223478
3036,tamil-nadu,2020,1,Recharge & bill payments,14134259,5493239429.7322235
3037,tamil-nadu,2020,1,Financial Services,61427,41422107.813630365
3038,tamil-nadu,2020,1,Others,335871,176604658.386683
3039,tamil-nadu,2020,2,Peer-to-peer payments,21700844,82347647064.12332
3040,tamil-nadu,2020,2,Recharge & bill payments,18474731,6414781159.484189
3041,tamil-nadu,2020,2,Merchant payments,11477546,6909361871.628206
3042,tamil-nadu,2020,2,Financial Services,78584,89189349.84916353
3043,tamil-nadu,2020,2,Others,138405,65529451.74366937
3044,tamil-nadu,2020,3,Peer-to-peer payments,31754077,123561080533.04672
3045,tamil-nadu,2020,3,Merchant payments,20664887,12554589575.504852
3046,tamil-nadu,2020,3,Recharge & bill payments,17521756,7476952307.406668
3047,tamil-nadu,2020,3,Financial Services,129671,158512062.54590106
3048,tamil-nadu,2020,3,Others,207434,90281020.15995154
3049,tamil-nadu,2020,4,Peer-to-peer payments,47800741,172196381789.491
3050,tamil-nadu,2020,4,Merchant payments,41297305,24417758781.65223
3051,tamil-nadu,2020,4,Recharge & bill payments,21563946,9462546013.163391
3052,tamil-nadu,2020,4,Financial Services,153044,186775413.14290395
3053,tamil-nadu,2020,4,Others,364665,209735503.54521424
3054,tamil-nadu,2021,1,Peer-to-peer payments,57446279,206405230307.9611
3055,tamil-nadu,2021,1,Merchant payments,53811885,30722779534.582508
3056,tamil-nadu,2021,1,Recharge & bill payments,24826273,11115915388.739548
3057,tamil-nadu,2021,1,Financial Services,170620,215319360.4840321
3058,tamil-nadu,2021,1,Others,301617,208899281.88347316
3059,tamil-nadu,2021,2,Peer-to-peer payments,60812902,216379027686.30246
3060,tamil-nadu,2021,2,Merchant payments,52048347,33504798112.88382
3061,tamil-nadu,2021,2,Recharge & bill payments,32753032,13155346942.255478
3062,tamil-nadu,2021,2,Financial Services,192614,225113402.6634022
3063,tamil-nadu,2021,2,Others,351547,223054882.44675264
3064,tamil-nadu,2021,3,Merchant payments,85074941,52932187058.575195
3065,tamil-nadu,2021,3,Peer-to-peer payments,83833356,296121079294.8346
3066,tamil-nadu,2021,3,Recharge & bill payments,34751691,15613287081.611631
3067,tamil-nadu,2021,3,Financial Services,182097,246146707.2790811
3068,tamil-nadu,2021,3,Others,515319,294622911.6328684
3069,tamil-nadu,2021,4,Merchant payments,117578360,70539086832.13815
3070,tamil-nadu,2021,4,Peer-to-peer payments,104493071,353529424598.23047
3071,tamil-nadu,2021,4,Recharge & bill payments,36163870,18979178477.53405
3072,tamil-nadu,2021,4,Financial Services,228761,275850497.094934
3073,tamil-nadu,2021,4,Others,691914,400412189.80491126
3074,tamil-nadu,2022,1,Merchant payments,139788772,81798208975.87326
3075,tamil-nadu,2022,1,Peer-to-peer payments,119383791,409631710258.4541
3076,tamil-nadu,2022,1,Recharge & bill payments,34579431,20705079141.096962
3077,tamil-nadu,2022,1,Financial Services,241201,298216135.377552
3078,tamil-nadu,2022,1,Others,579955,355987089.8306444
3079,tamil-nadu,2022,2,Merchant payments,179245529,100813133534.0309
3080,tamil-nadu,2022,2,Peer-to-peer payments,136341691,464333108374.5711
3081,tamil-nadu,2022,2,Recharge & bill payments,38257271,24477663683.793488
3082,tamil-nadu,2022,2,Financial Services,202498,233054908.96978933
3083,tamil-nadu,2022,2,Others,459948,277767177.03123105
3084,tamil-nadu,2022,3,Merchant payments,202149276,109801011246.16069
3085,tamil-nadu,2022,3,Peer-to-peer payments,148805657,493880482824.984
3086,tamil-nadu,2022,3,Recharge & bill payments,41919063,27694221703.16715
3087,tamil-nadu,2022,3,Financial Services,217741,238069828.1652185
3088,tamil-nadu,2022,3,Others,404438,265434770.79138052
3089,tamil-nadu,2022,4,Merchant payments,229308285,118847998736.56468
